VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH
ORO-CD-18-OTREOFMADAAT,Maturity date,COL-F,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/MaturityDate
ORO-CD-18-OFOTRCRETEER,Repayment terms,COL-G,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/RepaymentTermsTxt
ORO-CD-18-OTREOFRETEER,Repayment terms,COL-G,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/RepaymentTerms
ORO-CD-18-OFOTRCINRTT,Interest rate,COL-H,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/InterestRt
ORO-CD-18-OTREOFINRAAT,Interest rate,COL-H,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/InterestRate
ORO-CD-18-OFOTRCSEPRBO,Security provided by borrower,COL-I,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/SecurityProvidedBorrowerTxt
ORO-CD-18-OROSPBBORROW,Security provided by borrower,COL-I,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/SecurityProvidedByBorrower
ORO-CD-18-OFOTRCLOPUUR,Purpose of loan,COL-J,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/LoanPurposeTxt
ORO-CD-18-OTREOFPUOFLO,Purpose of loan,COL-J,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/PurposeOfLoan
ORO-CD-18-OFOTRCLECODE,Description of lender consideration,COL-K,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/LenderConsiderationDesc
ORO-CD-18-ORODOLCONSID,Description of lender consideration,COL-K,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/DescOfLenderConsideration
ORO-CD-18-OFFOTHRCVCON,Consideration FMV,COL-L,Return/ReturnData/OtherReceivablesOfficersSch/OfficerOtherRcvblGrp/ConsiderationFMVAmt
ORO-CD-18-OTREOFCOFMMV,Consideration FMV,COL-L,Return/ReturnData/OtherReceivablesOfficersSch/OtherReceivablesOfficer/ConsiderationFmv
OSA-PC-04-OASSZCH2DESCR,Description,COL-A,Return/ReturnData/OtherAssetsSchedule2/OtherAssets/Description
OSA-PC-04-OASSZCH2BOYAM,Beginning of Year Amount,COL-B,Return/ReturnData/OtherAssetsSchedule2/OtherAssets/BOYAmount
OSA-PC-04-OASSZCH2EOYAM,Amount,COL-C,Return/ReturnData/OtherAssetsSchedule2/OtherAssets/Amount
OSA-PC-04-OASSZCH2EOYAM,End of Year Amount,COL-C,Return/ReturnData/OtherAssetsSchedule2/OtherAssets/EOYAmount
OSS-PF-03-OTHEINCRDESC,Other Increases - Description,SCHED-PF-PART-03a-COL-A,Return/ReturnData/OtherIncreasesSchedule/OtherIncreases/Description
OSS-PF-03-OTHINCDETDES,Other Increases - Description,SCHED-PF-PART-03a-COL-A,Return/ReturnData/OtherIncreasesSchedule/OtherIncreasesDetail/Desc
OSS-PF-03-OTHINCDETDES,Other Increases - Description,SCHED-PF-PART-03a-COL-A,Return/ReturnData/OtherIncreasesSchedule/OtherIncreasesDetail/Description
OSS-PF-03-OTHEINCRAMOU,Other Increases - Amount,SCHED-PF-PART-03a-COL-B,Return/ReturnData/OtherIncreasesSchedule/OtherIncreases/Amount
OSS-PF-03-OTHINCDETAMO,Other Increases - Amount,SCHED-PF-PART-03a-COL-B,Return/ReturnData/OtherIncreasesSchedule/OtherIncreasesDetail/Amount
OSS-PF-03-OTHEINCRDETA,Other Increases - Amount,SCHED-PF-PART-03a-COL-B,Return/ReturnData/OtherIncreasesSchedule/OtherIncreasesDetail/Amt
PTA-PC-01-PTALRRDPTBNL1,BusinessNameLine1Type,COL-A-01,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/Name
PTA-PC-01-PTALRRDPTBNL1,BusinessNameLine1Type,COL-A-01,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/Name/BusinessNameLine1
PTA-PC-01-PTALRRDPTBNL2,BusinessNameLine2Type,COL-A-02,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/Name/BusinessNameLine2
PTA-PC-01-PTALRRDPTAMNT,Amount,COL-B,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/Amount
PTA-PC-01-PTALRRDPTPURP,Purpose,COL-C,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/Purpose
PTA-PC-01-PTALRRDPTUSAL1,Us Address Line 1,COL-D-01-A,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressUS
PTA-PC-01-PTALRRDPTUSAL1,Us Address Line 1,COL-D-01-A,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressUS/AddressLine1
PTA-PC-01-PTALRRDPTUSAL2,Us Address Line 2,COL-D-01-B,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressUS/AddressLine2
PTA-PC-01-PTALRRDPTUSCT,US Address City,COL-D-01-C,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressUS/City
PTA-PC-01-PTALRRDPTUSST,Us Address State,COL-D-01-D,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressUS/State
PTA-PC-01-PTALRRDPTUSZC,US Address Zip Code,COL-D-01-E,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressUS/ZIPCode
PTA-PC-01-PTALRRDPTFRA1,Foreign Address Line 1,COL-D-02-A,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressForeign
PTA-PC-01-PTALRRDPTFRA1,Foreign Address Line 1,COL-D-02-A,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressForeign/AddressLine1
PTA-PC-01-PTALRRDPTFRA2,Foreign Address Line 2,COL-D-02-B,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressForeign/AddressLine2
PTA-PC-01-PTALRRDPTFRCT,Foreign Address City,COL-D-02-C,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressForeign/City
PTA-PC-01-PTALRRDPTFRPV,Foreign Address Province or state,COL-D-02-D,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressForeign/ProvinceOrState
PTA-PC-01-PTALRRDPTFRPZ,Foreign Adddress Postal Code,COL-D-02-E,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressForeign/PostalCode
PTA-PC-01-PTALRRDPTFRCO,Foreign Address Country,COL-D-02-F,Return/ReturnData/PaymentToAffiliatesList/PaymentToAffiliate/AddressForeign/Country
PTE-EZ-05-PROXTXEXPNDD,Non-deductible dues,SCHED-EZ-PART-05-COL-A,Return/ReturnData/ProxyTaxExplanation/NondeductibleDues
PTE-EZ-05-PROXTXEXPILE,In-house lobbying expenditures,SCHED-EZ-PART-01-COL-B,Return/ReturnData/ProxyTaxExplanation/InhouseLobbyingExpenditures
PTE-EZ-05-PROXTXEXPDAA,Dues and assessments,SCHED-EZ-PART-01-COL-C,Return/ReturnData/ProxyTaxExplanation/DuesAndAssessments
PTE-EZ-05-PROXTXEXPSEC,Sec. 162(e) expenditures,SCHED-EZ-PART-01-COL-D,Return/ReturnData/ProxyTaxExplanation/Sect162eExpenditures
PTE-EZ-05-PROXTXEXPANA,Aggregate nondeductible amount,SCHED-EZ-PART-01-COL-E,Return/ReturnData/ProxyTaxExplanation/AggregateNondeductibleAmount
PTE-EZ-05-PROXTXEXPTXA,Taxable amount,SCHED-EZ-PART-01-COL-F,Return/ReturnData/ProxyTaxExplanation/TaxableAmount
PTE-EZ-05-PROXTXEXPELC,6033(e) election,SCHED-EZ-PART-01-COL-G,Return/ReturnData/ProxyTaxExplanation/Election6033e
PTE-EZ-05-PROXTXEXPDSN,Dues notice,SCHED-EZ-PART-01-COL-H,Return/ReturnData/ProxyTaxExplanation/DuesNotice
RCA-CD-19-GVTCODTYPE,GovernmentCodeType,Col-A,Return/ReturnData/RequestForCopyAttachment/CopyReceiverGovernmentCd
RCA-CD-19-GVTCODTYPE,GovernmentCodeType,Col-A,Return/ReturnData/RequestForCopyAttachment/CopyReceiverGovtCode
RCA-CD-19-PERNAMTYPE,PersonNameType,Col-B,Return/ReturnData/RequestForCopyAttachment/Name
RCA-CD-19-PERNAMTYPE,PersonNameType,Col-B,Return/ReturnData/RequestForCopyAttachment/PersonNm
RCA-CD-19-PERTITLETYPE,PersonTitleType,Col-C,Return/ReturnData/RequestForCopyAttachment/PersonTitleTxt
RCA-CD-19-PERTITLETYPE,PersonTitleType,Col-C,Return/ReturnData/RequestForCopyAttachment/Title
RCA-CD-19-PERPINNTYPE,PINType,Col-D,Return/ReturnData/RequestForCopyAttachment/PIN
RCA-CD-19-PERSDAETYPE,DateType,Col-E,Return/ReturnData/RequestForCopyAttachment/Date
RCA-CD-19-PERSDAETYPE,DateType,Col-E,Return/ReturnData/RequestForCopyAttachment/Dt
RCE-CD-20-EXPLANATIONX,Reasonable Cause Explanation - Explanation,COL-A,Return/ReturnData/ReasonableCauseExplanation/Explanation
RCE-CD-20-EXPLANATIONX,Reasonable Cause Explanation - ExplanationTxt,COL-A,Return/ReturnData/ReasonableCauseExplanation/ExplanationTxt
RPS-PC-05-RRDREALSCHERIP1N,Person Name,COL-A,Return/ReturnData/RelationshipSchedule/RelationshipInformation/PersonName
RPS-PC-05-RRDREALSCHERIP1B1,Business Name 1,COL-B-1,Return/ReturnData/RelationshipSchedule/RelationshipInformation/BusinessName/BusinessNameLine1
RPS-PC-05-RRDREALSCHERIP1B2,Business Name 2,COL-B-2,Return/ReturnData/RelationshipSchedule/RelationshipInformation/BusinessName/BusinessNameLine2
RPS-PC-05-RRDREALSCHERIP1TIT,Title or Role,COL-C,Return/ReturnData/RelationshipSchedule/RelationshipInformation/TitleOrRole
RPS-PC-05-RRDREALSCHERIP2N,Person Name2,COL-D,Return/ReturnData/RelationshipSchedule/RelationshipInformation/PersonName2
RPS-PC-05-RRDREALSCHERIP2B1,Business Name 1,COL-E-1,Return/ReturnData/RelationshipSchedule/RelationshipInformation/BusinessName2/BusinessNameLine1
RPS-PC-05-RRDREALSCHERIP2B2,Business Name 2,COL-E-2,Return/ReturnData/RelationshipSchedule/RelationshipInformation/BusinessName2/BusinessNameLine2
RPS-PC-05-RRDREALSCHERIP2TIT,Title or Role 2,COL-F,Return/ReturnData/RelationshipSchedule/RelationshipInformation/TitleOrRole2
RPS-PC-05-RRDREALSCHERIRELS,Relationship,COL-G,Return/ReturnData/RelationshipSchedule/RelationshipInformation/Relationship
RSE-PF-10-EXPLANATIONX,Reduction Explanation Statement - Explanation,SCHED-PF-PART-10-LINE-E,Return/ReturnData/ReductionExplanationStatement/Explanation
RSE-PF-10-SHORTEEXPLAN,Reduction Explanation Statement - Explanation,SCHED-PF-PART-10-LINE-E,Return/ReturnData/ReductionExplanationStatement/ShortExplanationTxt
SA-PC-03-RRDSAWRDSTAT,ScholarshipAwardStatement,Part-03-Line-3a,Return/ReturnData/ScholarshipAwardStatement/Statement
SCS-PF-07-SCBNBNLINE11,Business Name - BusinessNameLine1,SCHED-PF-PART-07-LINE-10-COL-A2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/BusinessName/BusinessNameLine1
SCS-PF-07-SCDBNBNLINE11,Business Name - BusinessNameLine1,SCHED-PF-PART-07-LINE-10-COL-A2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/BusinessName/BusinessNameLine1
SCS-PF-07-SCDBNBNLINE11,Business Name - BusinessNameLine1,SCHED-PF-PART-07-LINE-10-COL-A2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/BusinessName/BusinessNameLine1Txt
SCS-PF-07-SCBNBNLINE22,Business Name - BusinessNameLine2,SCHED-PF-PART-07-LINE-10-COL-A3,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/BusinessName/BusinessNameLine2
SCS-PF-07-SCDBNBNLINE22,Business Name - BusinessNameLine2,SCHED-PF-PART-07-LINE-10-COL-A3,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/BusinessName/BusinessNameLine2
SCS-PF-07-SCDBNBNLINE22,Business Name - BusinessNameLine2,SCHED-PF-PART-07-LINE-10-COL-A3,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/BusinessName/BusinessNameLine2Txt
SCS-PF-07-SUBCONDETPER,Contributor's Person Name,SCHED-PF-PART-07-LINE-10-COL-A1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/PersonNm
SCS-PF-07-SUBCONPERNAM,Contributor's Person Name,SCHED-PF-PART-07-LINE-10-COL-A1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/PersonName
SCS-PF-07-SCDFAALINE11,Foreign Address - AddressLine1,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/AddressLine1
SCS-PF-07-SCDFAALINE11,Foreign Address - AddressLine1,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/AddressLine1Txt
SCS-PF-07-SUCOFOADADLI1,Foreign Address - AddressLine1,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/ForeignAddress/AddressLine1
SCS-PF-07-SCDFAALINE22,Foreign Address - AddressLine2,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/AddressLine2
SCS-PF-07-SCDFAALINE22,Foreign Address - AddressLine2,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/AddressLine2Txt
SCS-PF-07-SUCOFOADADLI2,Foreign Address - AddressLine2,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/ForeignAddress/AddressLine2
SCS-PF-07-SUCODEFOADCI,Foreign Address - City,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/City
SCS-PF-07-SUCODEFOADCI,Foreign Address - City,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/CityNm
SCS-PF-07-SUCOFOADCIIT,Foreign Address - City,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/ForeignAddress/City
SCS-PF-07-SUCODEFOADCO,Foreign Address - Country,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/Country
SCS-PF-07-SUCODEFOADCO,Foreign Address - Country,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/CountryCd
SCS-PF-07-SUCOFOADCOOU,Foreign Address - Country,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/ForeignAddress/Country
SCS-PF-07-SCDFAFPOSTAL,Foreign Address - Postal code,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/ForeignPostalCd
SCS-PF-07-SCDFAPCODE,Foreign Address - Postal code,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/PostalCode
SCS-PF-07-SUCOFOADPOCO,Foreign Address - Postal code,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/ForeignAddress/PostalCode
SCS-PF-07-SCDFAPOSTATE,Foreign Address – Province or state,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/ProvinceOrState
SCS-PF-07-SCDFAPOSTATE,Foreign Address – Province or state,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/ForeignAddress/ProvinceOrStateNm
SCS-PF-07-SCFAPOSTATE,Foreign Address – Province or state,SCHED-PF-PART-07-LINE-10-COL-B-2,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/ForeignAddress/ProvinceOrState
SCS-PF-07-SUCOADADLIIN1,USAddress - AddressLine1,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/USAddress/AddressLine1
SCS-PF-07-SUCODEADADLI1,USAddress - AddressLine1,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/AddressLine1
SCS-PF-07-SUCODEADADLI1,USAddress - AddressLine1,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/AddressLine1Txt
SCS-PF-07-SUCOADADLIIN2,USAddress - AddressLine2,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/USAddress/AddressLine2
SCS-PF-07-SUCODEADADLI2,USAddress - AddressLine2,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/AddressLine2
SCS-PF-07-SUCODEADADLI2,USAddress - AddressLine2,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/AddressLine2Txt
SCS-PF-07-SUBCONADDCIT,USAddress - City,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/USAddress/City
SCS-PF-07-SUCODEADCIIT,USAddress - City,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/City
SCS-PF-07-SUCODEADCIIT,USAddress - City,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/CityNm
SCS-PF-07-SUBCONADDSTA,USAddress - State,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/USAddress/State
SCS-PF-07-SUCODEADSTAB,USAddress - State,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/StateAbbreviationCd
SCS-PF-07-SUCODEADSTTA,USAddress - State,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/State
SCS-PF-07-SCAZIPCODE,USAddress - ZIPCode,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributor/USAddress/ZIPCode
SCS-PF-07-SCDAZIPCODE,USAddress - ZIPCode,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/ZIPCd
SCS-PF-07-SCDAZIPCODE,USAddress - ZIPCode,SCHED-PF-PART-07-LINE-10-COL-B-1,Return/ReturnData/SubstantialContributorsSch/SubstantialContributorDetail/USAddress/ZIPCode
SA-PC-03-RRDSELFDSTLN,Line Number,Part-03-Line-2e-COL-A,Return/ReturnData/SelfDealingStatement/SelfDealing/LineNumber
SA-PC-03-RRDSELFDSTEX,Explanation,Part-03-Line-2e-COL-B,Return/ReturnData/SelfDealingStatement/SelfDealing/Explanation
SES-PF-07-EXPLANATIONX,Sect4942a2 Explanation Statement - Explanation,SCHED-PF-PART-07b-LINE-2b,Return/ReturnData/Sect4942a2ExplanationStatement/Explanation
SES-PF-07-SHORTEEXPLAN,Sect4942a2 Explanation Statement - ShortExplanationTxt,SCHED-PF-PART-07b-LINE-2b,Return/ReturnData/Sect4942a2ExplanationStatement/ShortExplanationTxt
SA-PC-04-OISOIDESSADES,Description,Part-04-A Line-22-COL-A,Return/ReturnData/OtherIncomeSchedule/OtherIncome/Description
SA-PC-04-OISOIDESSAPRY,Prior year,Part-04-A Line-22-COL-B,Return/ReturnData/OtherIncomeSchedule/OtherIncome/PriorYear
SA-PC-04-OISOIDESSAPR1,Prior year minus 1,Part-04-A Line-22-COL-C,Return/ReturnData/OtherIncomeSchedule/OtherIncome/PriorYearMinus1
SA-PC-04-OISOIDESSAPR2,Prior year minus 2,Part-04-A Line-22-COL-D,Return/ReturnData/OtherIncomeSchedule/OtherIncome/PriorYearMinus2
SA-PC-04-OISOIDESSAPR3,Prior year minus 3,Part-04-A Line-22-COL-E,Return/ReturnData/OtherIncomeSchedule/OtherIncome/PriorYearMinus3
SA-PC-04-OISOIDESSATOT,Total,Part-04-A Line-22-COL-F,Return/ReturnData/OtherIncomeSchedule/OtherIncome/Total
SLO-PC-04-OLIBSCH2OLDES,Description,COL-A,Return/ReturnData/OtherLiabilitiesSchedule2/OtherLiabilities/Description
SLO-PC-04-OLIBSCH2OLBOY,Beginning of Year Amount,COL-B,Return/ReturnData/OtherLiabilitiesSchedule2/OtherLiabilities/BOYAmount
SLO-PC-04-OLIBSCH2OLEOY,End of Year Amount,COL-C,Return/ReturnData/OtherLiabilitiesSchedule2/OtherLiabilities/Amount
SLO-PC-04-OLIBSCH2OLEOY,End of Year Amount,COL-C,Return/ReturnData/OtherLiabilitiesSchedule2/OtherLiabilities/EOYAmount
SOI-CD-21-INVESALECATE,Category,col-1,Return/ReturnData/SalesOfInventoryList/InventorySaleGrp/CategoryTxt
SOI-CD-21-INVESALECATE,Category,col-1,Return/ReturnData/SalesOfInventoryList/SaleOfInventory/Category
SOI-CD-21-INVSALGROSAL,Gross Sales,col-2,Return/ReturnData/SalesOfInventoryList/InventorySaleGrp/GrossSalesAmt
SOI-CD-21-INVSALGROSAL,Gross Sales,col-2,Return/ReturnData/SalesOfInventoryList/SaleOfInventory/GrossSales
SOI-CD-21-INSACOOFGOSO,Cost of goods sold,col-3,Return/ReturnData/SalesOfInventoryList/InventorySaleGrp/CostOfGoodsSoldAmt
SOI-CD-21-INSACOOFGOSO,Cost of goods sold,col-3,Return/ReturnData/SalesOfInventoryList/SaleOfInventory/CostOfGoodsSold
SOI-CD-21-INVESALENETE,Net (gross sales minus cost of goods sold),col-4,Return/ReturnData/SalesOfInventoryList/InventorySaleGrp/NetAmt
SOI-CD-21-INVESALENETE,Net (gross sales minus cost of goods sold),col-4,Return/ReturnData/SalesOfInventoryList/SaleOfInventory/Net
SSE-CD-22-SESSPEVNTNAM,Event name,Col-A,Return/ReturnData/SpecialEventsSchedule/SpecialEvent/EventName
SSE-CD-22-SESSPGROSSRC,Gross receipts,Col-B,Return/ReturnData/SpecialEventsSchedule/SpecialEvent/GrossReceipts
SSE-CD-22-SESSPCONTRIBS,Contributions,Col-C,Return/ReturnData/SpecialEventsSchedule/SpecialEvent/Contributions
SSE-CD-22-SESSPGROSSRV,Gross revenue,Col-D,Return/ReturnData/SpecialEventsSchedule/SpecialEvent/GrossRevenue
SSE-CD-22-SESSPDIRECTXP,Direct expense,Col-E,Return/ReturnData/SpecialEventsSchedule/SpecialEvent/DirectExpense
SSE-CD-22-SESSPNETNCLS,Net income (loss),Col-F,Return/ReturnData/SpecialEventsSchedule/SpecialEvent/NetIncomeLoss
SA-PC-00-RRDSUPSUPSYR,Year,Header-COL-A,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/Year
SA-PC-00-RRDSUPSUPSCR,"Gifts, grants and contributions received",Header-COL-B,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/GiftsGrantsContributionsRecd
SA-PC-00-RRDSUPSUPSMF,Membership fees received,Header-COL-C,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/MembershipFeesReceived
SA-PC-00-RRDSUPSUPSFA,"Gross receipts from admissions, etc.",Header-COL-D,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/GrossReceiptsFromAdmissionsEtc
SA-PC-00-RRDSUPSUPSGI,Gross Investment Income and Post 1975 UBI,Header-COL-E,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/GrossInvstIncomeAndPost1975UBI
SA-PC-00-RRDSUPSUPSNU,Net UBI  Pre 1975,Header-COL-F,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/NetUBIPre1975
SA-PC-00-RRDSUPSUPSOB,Tax revenues levied for organization's benefit,Header-COL-G,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/TaxRevenuesLeviedForOrgBenefit
SA-PC-00-RRDSUPSUPSFVF,"Value of services, facilities furnished by government",Header-COL-H,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/ValueOfServicesEtcFurnByGovt
SA-PC-00-RRDSUPSUPSOI,Other income,Header-COL-I,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/OtherIncome
SA-PC-00-RRDSUPSUPSTO,Total,Header-COL-J,Return/ReturnData/SupplementalSupportSchedule/SupplementalSupport/Total
STR-EZ-01-OTREVSCH2DE,Description,SCHED-EZ-PART-01-COL-A,Return/ReturnData/OtherRevenuesSchedule2/OtherRevenues/Description
STR-EZ-01-OTREVSCH2AM,Amount,SCHED-EZ-PART-01-COL-B,Return/ReturnData/OtherRevenuesSchedule2/OtherRevenues/Amount
TBL-PC-04-DRRTEBLSCHNOI,Name of Issue,COL-A,Return/ReturnData/TaxExemptBondLiabilitiesSch/TaxExemptBondLiability/NameOfIssue
TBL-PC-04-DRRTEBLSCHPUR,Purpose,COL-B,Return/ReturnData/TaxExemptBondLiabilitiesSch/TaxExemptBondLiability/Purpose
TBL-PC-04-DRRTEBLSCHAMO,Amount outstanding,COL-C,Return/ReturnData/TaxExemptBondLiabilitiesSch/TaxExemptBondLiability/AmountOutstanding
TBL-PC-04-DRRTEBLSCHUBP,Unexpended bond proceeds,COL-D,Return/ReturnData/TaxExemptBondLiabilitiesSch/TaxExemptBondLiability/UnexpendedBondProceeds
TBL-PC-04-DRRTEBLSCHTPU,Third party use,COL-E,Return/ReturnData/TaxExemptBondLiabilitiesSch/TaxExemptBondLiability/ThirdPartyUse
TBL-PC-04-DRRTEBLSCHSPP,Space percentage,COL-F,Return/ReturnData/TaxExemptBondLiabilitiesSch/TaxExemptBondLiability/SpacePercentage
TBL-PC-04-DRRTEBLSCHMTD,Maturity date,COL-G,Return/ReturnData/TaxExemptBondLiabilitiesSch/TaxExemptBondLiability/MaturityDate
